pointspread,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40
18,-3.786343489,-7.393755856,1.508302493,-2.463438214,1.682569871,1.696966759,-0.164409809,-1.132498147,-1.98773041,0.912568745,-1.042935726,1.739366497,2.526341054,-1.8533995,-1.831097946,0.35158613,-1.117364779,-1.661923527,-2.881607756,0.263565945,0.614954988,-0.439438137,1.100043995,-2.122785256,-0.810536082,0.293985461,1.075239394,-0.675257779,-0.738804354,-0.078335722,-0.326766917,-0.661268741,0.30306759,1.095116658,-0.821536886,-0.470735482,0.893233949,0.537862167,-0.261252235,0.461811223
-2,0.360535473,1.568348092,-1.025284471,-1.542079771,0.119664385,-0.963582015,1.22744488,-1.569203221,0.859132335,-0.055029154,0.793192522,-0.133195216,-1.534647939,0.093464086,1.267834482,-1.937194348,-1.178173394,0.341224769,0.194732436,0.193107089,-2.134300691,0.402278882,0.639549174,-0.093459578,-0.94552567,-0.259695602,-0.022403291,0.049582191,1.023151124,-0.668396679,-0.914671534,0.068775307,0.117015851,0.398494869,0.345337755,0.628708541,-0.057925317,-1.023137325,-1.62173655,-0.599998153
-35,2.337322813,6.822452368,0.302827578,3.430665325,2.121278759,-0.212035725,1.535390871,-1.52708778,0.5069625,0.189426917,-0.992728999,-0.940203923,0.431131424,-1.986575723,-0.55320145,-0.164833112,-0.373594624,-2.456155542,-0.741358593,-1.403496484,-1.646087136,0.209863216,-0.753710641,0.08579886,-0.682197578,0.253397724,-0.824216343,0.034654025,-0.716665533,0.523685798,0.312359668,1.324380785,-0.268004981,-0.64328989,0.105205675,0.873658279,-0.224180198,0.670451266,-1.24771621,-0.383455852
13,7.152045097,-4.652581849,-1.643842438,-1.46346271,-1.942892751,0.477980285,4.503779388,-0.593056922,-1.377062641,-0.867284448,-1.062811973,1.202853213,1.641023938,1.180045009,1.8659194,0.351737324,2.025230624,0.989195274,1.568439835,-0.045365102,0.716650623,-0.340404841,1.749163106,-0.015975967,-0.894351617,0.17428848,1.010645857,-0.858078296,0.130442139,-0.592998797,0.112244304,-0.14137012,-1.906527276,-1.220058267,0.503296676,-1.384322577,-0.730870339,0.624172932,0.448820269,0.071135412
-25,-5.275942674,7.060762888,3.327851735,1.42572818,-0.690618067,-1.257899016,-0.093652889,-0.987651399,1.498686332,-1.0235498,-2.040120715,-1.099547478,2.150319239,-1.236723846,-0.443065961,-2.939944668,-1.639930215,-2.708390476,2.084822548,2.08343317,0.869801583,0.98973097,-0.833239868,0.674775878,-0.670468085,0.226736336,-0.417173334,0.05542599,-0.208918712,-0.132833956,0.145849774,-0.164296709,0.602400791,0.284889254,0.149913476,-0.083974364,-0.878190169,0.001117587,1.059987039,0.022905986
26,0.92227698,-0.939997208,-2.037316454,0.154619073,1.636725873,1.646593475,0.662811441,-1.998721422,-0.553806651,-3.268741173,-0.864203304,-0.164546496,0.878131526,-0.333273399,-0.697981534,-2.908558553,0.744643089,-0.124249395,-0.612945206,0.378488955,1.063142566,0.843889392,0.238289048,-0.14617324,-0.644512029,-0.214982336,0.416414458,-1.0154132,-0.70876036,0.255191301,1.901934062,-0.265425157,0.308865714,0.04242252,0.334959926,0.446648164,-0.462178716,0.904948157,0.627259182,-0.006664636
3,-2.039161548,1.74650973,-0.020680552,0.989284062,-2.583132485,3.662113765,2.989443634,-0.654703129,-2.241788761,1.601470155,2.808241623,-2.112495054,-0.597916591,3.657848444,1.888360581,-0.933848114,-1.439002052,2.469206089,0.564624723,-0.970779596,-0.519070579,0.693119804,0.584030782,0.673041791,-0.610119717,-0.422813062,0.51333835,-0.772028239,1.049972806,-0.939462537,0.037035794,-0.31353719,-0.184976275,0.581459545,0.23240636,0.746684662,0.023022801,0.994177796,-0.97928373,0.656110468
-8,1.014577801,2.451451502,-1.159068905,0.989802678,1.230778254,0.602952456,-0.8199557,-0.229985537,0.490921217,-1.441167186,0.173546971,-0.798696944,1.582841893,0.827656048,0.995320925,1.836825246,-0.964392113,1.554037244,-0.148933298,0.355994142,-1.091012773,0.298685655,0.51949807,-0.041914484,-0.537749781,-0.880051621,-1.078733168,-1.093877442,1.348232426,0.878114343,-1.033405027,-0.272564988,-0.699731467,0.104587794,-1.029174746,0.694380295,0.266935224,-0.518777712,1.287062229,-0.676190329
9,0.28980441,-3.178932832,-2.780823125,2.172723649,-2.733284605,-2.387039132,0.39081288,-0.856260667,1.205824971,1.84108338,0.177918096,-0.870585803,-0.374966494,-0.172861748,1.119265123,-0.33672557,-0.655379678,-0.89931915,1.132562285,0.041917225,-0.707922968,0.464538246,-0.031687272,0.398151971,0.3627492,0.009485367,0.284456288,-0.347659412,-0.090747558,0.167031144,0.231721027,0.179523176,-0.039216965,-0.180043786,-0.094725057,0.117595982,1.402521182,-0.060338925,-0.521615476,0.381019776
6,-3.756479504,-6.062230889,2.512065213,-2.071631282,0.752756351,1.845176975,-0.61692975,1.64302008,-0.846836734,1.836518028,-0.482982794,-0.763778341,2.694523269,-1.038811856,-0.940354015,-2.145684296,-1.65732476,-2.308397702,-2.157593357,-0.261992845,0.038024528,-0.247084003,-0.072097456,-1.122691946,-0.11123961,0.071001346,0.238978362,0.963450528,-0.423470908,-0.201299003,-0.181190888,-0.559722362,-0.072535777,-0.76411169,-0.601583092,0.576789237,0.297109835,-0.527516685,-0.634390609,0.595002606
4,-7.889428114,4.499800381,2.39876494,3.132154636,-0.488674039,3.079341278,-2.853631967,-0.259283455,1.74603621,-2.349720411,0.318039137,-2.542691317,0.11217175,-3.125607371,1.439160682,0.092826555,-3.316793405,-3.210326861,-0.454924767,0.212136514,-0.342415848,0.273520321,0.259363653,-0.330838351,0.754392137,0.29593331,-0.315915976,-0.295860566,0.790665927,1.41515825,0.403735668,-0.652043601,-0.564102186,0.162031373,0.374141659,-0.444400258,-0.785814692,-0.18060641,-0.459468133,-0.932026324
-10,3.979094167,5.974640512,-2.837569992,0.027351144,-0.120136087,-1.872739831,0.63529306,-0.439487099,1.922281711,0.043509278,1.375899271,-0.890082976,1.621106723,-0.089603707,-0.887837401,0.085347241,2.012435812,-0.520247026,-1.333109121,-0.084350054,-1.472111059,0.60359456,-0.298957294,-0.265763018,-0.107531677,0.702595673,0.236531126,-0.953458916,1.155165064,0.168093291,0.841830037,0.336888235,0.646977741,1.601900343,0.105635738,0.933350006,-0.744262007,-0.003184756,-1.659315413,0.4694172
6,-0.590203477,0.396657086,-0.933341681,0.800708191,-0.781578578,2.120328236,-0.652760986,-0.358495991,-1.049220907,0.099168369,-2.80111063,1.163583954,-0.106392532,1.734897157,-2.269704739,0.378942995,1.296463658,0.923460338,2.602368138,-1.987789511,-1.534392528,-0.48249711,0.476270842,-1.598681482,0.826623454,-0.826030953,-0.150572835,0.918177482,0.11877299,-0.007240331,0.656806865,-0.578006767,1.066552896,0.831512464,-0.309536802,1.769783651,0.452009219,0.072149335,0.511683717,0.213883306
-9,-1.648733306,-4.772629621,7.061208678,0.637401947,5.079928063,-0.695448192,-1.0695324,2.219420188,2.392903394,-1.7557408,-0.388281794,3.499708419,-0.796741406,5.809728305,-2.076126727,0.756096817,-1.695967975,-0.572482919,-0.174532385,-1.771115027,-0.192940151,9.657971927,8.68528363,5.939167548,1.427925428,0.733013721,4.93063188,9.515079166,0.208795309,1.263848842,1.585753237,8.947916613,-0.170149815,2.287607333,-3.173919966,-2.491483175,-1.117264195,-0.912882923,-0.977815275,-0.871836176
19,-0.048730211,-2.337456535,-2.679722828,2.805768844,-2.305582366,1.191216818,0.568070026,0.82941119,-0.772498016,-2.10987182,-0.600764168,-0.065874115,0.176132858,-1.212675736,-1.065229535,1.546257243,-0.044101009,0.547237253,2.605516522,0.740040784,-0.445632134,0.330515247,0.856221978,-0.232965608,0.454654115,-0.764508221,-0.059309696,-0.103051327,-0.629281079,-0.259397473,-0.384985855,0.010824231,-0.943136397,0.332076802,0.552972754,-0.110314607,-0.529487076,-0.047989652,-0.472034128,0.233747786
-15,-0.728353861,2.515118017,-2.486765959,-1.957550168,-2.691236735,-4.059389387,-0.667553875,-0.671847243,-0.520215574,-0.425389643,-0.81539382,0.189996441,1.704389838,0.737649115,1.80484192,0.106392622,-1.776029234,0.208120373,0.805833835,0.588820402,0.277674027,-0.096831816,0.093926931,0.04786133,-0.443889577,0.179580073,0.899024547,0.247861491,-0.234613045,-0.060235401,-0.921701292,0.015224749,0.914070665,0.033514889,-0.038365747,-0.277591383,1.081685888,0.719000801,0.499774165,-0.187277904
6,2.412715193,-1.338404872,-1.624324952,-2.209727964,-0.079036792,0.942733602,-2.445884764,0.651134161,-0.793990176,2.47496441,0.541892396,0.203383459,-2.580713156,-2.666746024,-0.448931522,-0.754864619,-1.007310251,-1.33137932,1.115949217,0.466426987,0.179974225,1.093189633,0.663950527,-0.633841082,-0.427766256,-0.283845511,-0.677602655,-0.201200845,0.311410031,0.358950401,0.051876568,-0.430632445,0.536014906,0.749699402,0.071093557,-0.749766584,0.179502528,-0.279500674,0.335953473,0.817789981
7,0.364058094,-0.805713378,0.214009299,4.023976572,6.293900521,-1.365584659,-1.330364872,3.354286529,2.142588047,1.492038365,0.767808918,4.773369908,-1.794050011,3.307532346,-1.513309012,0.733799188,-1.817764636,-1.24937883,-0.959636626,-1.457063027,0.039557022,10.09655446,8.75153273,5.730923438,1.186586508,-0.599660082,5.08734514,9.126844497,0.512864075,2.225930985,1.07192285,8.375980365,0.451649938,3.303318586,-3.569849534,-2.423989934,-0.885657797,-2.496790934,0.005225531,-0.882520216
-6,0.311957529,0.76804532,3.227370398,-4.206194518,4.230399066,-2.468392265,1.518104054,0.831958736,1.642930331,0.16142778,3.078038233,1.714763789,3.47062553,-3.384506312,-2.619622119,-3.26912398,-3.408830851,1.703417216,-1.262822305,-2.976506269,-2.890851298,-7.702404292,7.365810648,4.928511041,12.02638417,-3.211553265,-0.205377157,-7.729952138,2.702290906,-0.517636177,-2.303978231,7.462801015,7.340919086,-1.568257908,7.879396833,1.124772461,0.127750848,-1.293971206,2.180683093,3.385011281
-21,1.558938937,-0.654286958,0.962236855,1.108486284,-2.322170431,-0.647028556,2.434507104,-0.381459912,-2.379903568,1.912288334,-1.211269613,-2.3944597,2.682307149,1.847676856,-1.751615126,2.303188175,0.560058522,-1.668227117,2.437252733,-1.072910783,0.022673499,-0.435019127,0.277298723,-0.135925953,0.082090475,-0.310525218,0.808010396,-0.537824156,-0.808295101,-0.210351367,1.625522517,0.286618556,-0.977296451,-0.777880793,0.461837399,-0.270742328,0.122793231,0.678524734,-0.108940156,0.384942686
-14,1.841964559,0.272056986,-0.537341656,0.024342029,1.093186493,-2.222476572,-0.499402166,-2.309950805,-0.284535861,0.339054171,0.665269884,-1.402194736,2.195227894,1.116232847,-1.41949808,-1.298594456,0.137303953,-1.151951978,2.100428002,0.757076193,2.827909676,-1.010122337,0.354611699,0.155754467,-1.482306267,-0.585499815,0.171640318,0.800520546,-0.125242056,-0.049919662,-0.117889781,0.079361619,0.684800837,0.271225096,0.403513814,-1.18351943,-0.959334579,-0.123600993,-0.189952762,0.750572936
2,-1.302706137,1.413269057,-0.814667107,-0.39654943,-1.148480677,3.330672097,1.241704793,-1.05256588,-0.776387089,1.549471737,2.39704329,-0.787754325,-0.108313722,1.209467693,-1.076621919,-3.647848079,0.698030688,0.957127939,0.438759525,0.135505646,-0.06777604,0.819784969,-0.109115399,0.818381426,-1.285018925,-0.05791294,0.090193757,-0.571680333,2.133607789,0.39079611,0.667623473,-0.036546334,-0.21197995,-0.054827931,0.776677009,0.511104972,-0.149747218,-0.638925998,-0.920406412,-0.048726459
-7,0.172175074,-1.183827275,-0.47789168,1.464432068,-2.31988387,0.362366762,1.670100795,1.303612372,0.899237348,-0.558267256,-1.146904465,-0.13222083,0.143565759,-0.113037659,0.553244155,2.101130372,-2.496119694,-0.623214601,3.115416474,-3.192991072,0.228011851,-0.614117166,1.258008879,-0.131809934,-1.380036808,-0.652692157,-1.209188049,-0.348361595,-0.480504767,-0.347545713,0.040096812,0.228491098,-0.102249304,-0.314060572,-0.396028573,-1.352962319,-0.511060859,1.638451393,0.036804367,-0.242129584
-7,7.58648635,-4.563095935,-3.705548077,-0.89880837,-0.1518675,2.579865462,2.101258432,-1.275306144,0.479106801,-0.79835505,0.562977905,0.764256954,0.523992272,-0.477567528,2.923354942,0.967714155,0.236153736,1.363189753,0.59464587,-0.914157513,0.054276985,-0.190614961,1.986444659,0.354649546,-1.141054214,-1.39016946,-0.11774749,-0.301818395,1.324236385,-0.356504568,0.376328956,-0.901819226,-0.687981574,-0.191902226,0.376658992,-1.183725681,0.502831212,0.029378066,0.783501885,-1.203184204
29,3.823351869,1.083240406,-1.861561439,-1.765846841,2.520955719,0.262288576,-0.807306771,-0.741047516,1.121444047,2.301347617,-2.099244432,-1.793048128,0.943290673,0.89758756,1.167746256,-0.440686805,-2.235114669,-2.254920024,-2.2154255,-0.406522598,-0.341150086,-0.494853278,0.554007769,-1.320192521,-0.101747919,-0.980786862,0.195707347,0.491640762,0.3883128,0.927944218,-1.049033475,-0.878719935,-0.143201817,-0.032847055,-0.425019692,-0.200736161,-1.864822594,-1.141143453,0.490799774,0.707285567
15,-6.241977627,-4.863236317,2.3517573,0.28806888,-0.379824109,0.081035464,1.417818401,0.955100143,-0.918176699,-1.062565121,-2.821150909,0.467579169,-0.54285655,3.048048795,1.083200482,0.222853732,-2.769915934,2.384483339,0.106575609,0.643479243,0.603100921,-0.1711259,-0.314102475,0.701562516,-0.168382469,0.184362477,-1.343272615,-0.346662395,1.40098112,0.477243884,-1.618793902,-0.645108029,-0.078481623,0.06298242,-0.923501176,-0.260319829,-0.845159303,-0.331672692,0.892231679,0.482631721
-5,1.8521387,2.839328387,-1.215723148,-1.043486565,0.110523749,-0.546607111,-0.557014495,-0.787531718,3.452489658,0.745090261,0.66797924,-0.37938009,-0.21621971,0.632824383,-1.132596626,-1.041405794,-1.196401533,0.992080219,-0.678101146,-0.199035927,-0.367661398,-0.208270592,-0.181636529,-0.492416937,-0.849480543,0.446236462,0.775998237,-0.320115085,0.755323236,0.15810366,-0.165637974,0.011717576,1.084500501,1.08728216,0.027751007,0.059692717,-0.376931241,-0.420711699,-0.019019149,0.442211747
9,0.567845233,-0.884385297,-0.031332616,-1.650023812,0.86384925,-0.242696473,1.564176105,1.448535609,-0.888610986,0.095739737,-1.318703931,1.723470957,0.007945724,-3.084813154,-0.123927895,0.085528951,-0.836072183,0.734874357,1.188657877,0.73507142,-0.303944442,1.018528134,-0.385471121,0.302769949,0.132444829,-0.149251009,-0.192622119,-0.034577202,-0.143765564,-0.728994383,-0.156416715,-0.156326958,-1.589144665,-1.382521295,-0.136214085,-0.896598985,-0.57111762,-0.539321341,-1.163058016,1.30767458
16,5.876225608,-3.426241679,-2.27889127,-0.368909221,-1.268941011,-1.677413497,-0.15157217,-1.154528156,-1.486795954,-1.640898018,1.794660103,-0.287281282,-0.956081824,1.467030358,0.567106719,1.384532532,0.423385032,2.067831378,0.97800084,-1.10227879,1.210527265,-0.583835267,0.522007046,0.046085929,0.226157151,1.031968033,-0.394360633,-0.003638655,0.814430093,0.082370814,0.617358601,0.17954764,0.086269109,-0.362707509,-0.407842906,-0.161374454,0.520885516,-0.754665731,0.093014255,-0.403922526
10,-2.862173921,-3.188781058,3.838501429,-1.695088151,0.773245087,-0.214089875,0.751387749,-0.255437056,-0.093563047,-2.115902297,-1.688375042,0.057837325,-0.173395504,2.100737293,0.027107522,-1.170325865,-0.723518824,1.562284465,-0.718153577,-0.462001607,0.190069442,-0.092341697,0.391071722,-0.793807311,-0.752068808,-0.01587543,-1.458823188,-0.01005739,1.047664862,-0.302013328,-1.670138023,-0.104304841,0.586691928,0.132192427,-0.479728879,-0.085033578,-0.709759732,0.219126103,-0.703463807,-0.675232276
-4,0.443841437,-2.029822018,-1.67157724,1.583950944,1.565125195,0.045623531,0.994730725,-0.412396749,-1.355077154,-2.236309411,-1.380960343,-1.078400736,2.46595614,0.676052762,2.577560233,-0.227648744,-1.843208292,0.392939403,-0.417237154,0.854621678,1.56352041,0.630838549,1.54621037,-1.332879654,0.262758855,0.260461241,0.148338568,-1.015409253,-0.618176711,-0.399598395,0.06526048,-0.308856221,-0.081738871,0.484560615,0.511728125,0.006220378,0.227386941,0.290841994,-0.52554986,-0.624943199
10,4.525807729,-4.291082151,-2.998244238,-2.700749097,1.823830126,1.504618161,-3.678174969,0.542120241,-2.083055946,0.356765378,1.548989672,1.499841176,-1.882129364,-1.373364302,-0.798502832,0.105573375,0.675267297,1.369169336,-0.571758535,0.487834005,1.636211724,0.524566101,0.809972787,-0.423213198,-1.315149165,0.391917898,-0.49828436,-0.633858615,0.411771382,-0.077387616,1.2159369,0.719944735,0.054364714,-0.030172714,-0.102746964,0.590677962,-0.08782773,0.141600963,0.83768515,0.171046281
7,0.977520172,0.473348287,3.999196969,-4.516236477,1.637632761,-0.576750793,2.734701769,0.577812349,-1.541398493,3.288968626,-0.313160198,0.094822341,3.479820763,-3.920519663,-3.924399556,-2.028663643,-1.479611997,-0.41097148,0.120052309,-2.46448891,-0.68294643,-6.725844109,7.019157827,5.28816113,9.449030476,-4.378920393,-2.083771489,-5.660633811,3.51149422,-1.959946276,-3.030809456,6.625478786,4.693574284,-1.697156158,6.07352108,0.300199842,-0.562807131,-0.252173429,1.289937818,2.62109029
10,-0.137666791,-1.613626183,-1.412237989,-0.514480884,-1.079257634,-2.051608089,-2.382691426,1.309615482,2.255063448,1.904432367,0.362426483,2.547074536,-3.5244218,-2.636179239,2.103003336,-1.101795016,-0.213579791,0.465192261,0.720698174,0.262387072,-0.580027993,0.412781378,-0.395070898,0.361564545,-0.631958369,-0.368020621,0.365625642,0.038706234,0.108958576,0.087051331,-1.129085803,0.013665564,0.183349766,0.260664977,0.146569845,0.745266003,0.011237073,-0.647967091,-0.331543514,-0.296242579
19,-4.705125915,-4.208759307,3.066108477,-2.738112734,-0.579521726,1.588663094,-1.618699748,1.769762442,-1.420703397,0.109440112,1.323128552,1.557503811,1.3765183,-1.795224576,1.329134282,-2.4508324,-0.184279434,-0.863412656,-0.500864159,1.338072708,-0.91882508,-0.699691982,1.637518135,-1.084108924,-1.019269362,0.830245977,0.262373225,0.790668236,-0.15881751,-0.243627817,-1.329428408,-0.73393177,-0.354327583,-0.111054183,-0.244289109,-0.654976907,1.140984457,-1.402993697,-1.854713111,0.551626025
6,-1.259938437,2.307165222,-1.426634325,-2.996232818,-3.362599292,-1.37979866,-0.532685768,0.460013168,0.938898043,1.267878145,1.21454156,-1.082150337,-2.315978114,0.556473648,1.188012375,0.403961506,-1.599707335,-0.055344494,2.517750977,-1.262350469,-1.880818985,0.033045362,0.800034745,0.00311419,0.165373353,-0.648010354,-0.2551769,0.27905475,-0.23923017,0.149411978,0.436850976,0.023272512,-0.899966338,0.295875651,0.80011276,1.496667002,-0.146759463,-0.075012377,-0.936102954,-0.891641591
-6,1.534474468,-0.875733034,-0.412706807,-0.0047556,-0.300332851,-1.562034134,-2.428465917,0.81457721,-0.68953688,-2.416185023,-1.166798837,2.05878988,-1.165533486,0.855786773,0.83511122,-3.228306049,-0.895401129,0.645752969,1.253166105,-1.791955183,-0.795262791,0.075194094,-0.085016438,-0.774511795,-0.496442763,-0.649471039,-1.262131539,0.932311646,0.781434886,0.323260309,-0.689891069,0.20876542,0.212984451,0.651253328,-0.052090534,0.324585972,0.568117006,1.116626505,0.848249859,-0.936200163
15,-1.268236768,-0.787496664,-1.499228426,1.595378062,-3.034200057,0.571860127,1.939347522,0.065255957,-0.048438164,0.577423931,-0.388770314,-0.005575519,0.335495194,1.065885334,-0.24002254,3.194663258,-1.710578851,1.110187239,2.4749332,-1.687407479,-0.684995143,-0.523293316,-0.56302765,-0.302030163,0.911144631,-1.03231504,0.684511499,0.577868652,0.799083316,0.024514524,0.133284683,-0.338283806,0.529794328,-0.165982864,-0.208557907,0.291060497,-0.235453395,0.404575703,-1.242360505,0.842374334
-4,3.633608142,0.259437914,-2.324208952,-0.047009931,0.405840374,0.997186064,-0.734494521,-0.42839383,0.59048314,-0.20510227,0.46688224,-2.592753395,1.278905676,0.861504996,0.619866086,0.014187715,-2.52440799,-1.164776525,-0.40075706,-0.399428921,0.238449968,0.101891607,0.374734626,-0.357195671,-0.253238095,-1.002923319,0.040412432,-0.36351564,0.648857372,0.633770789,-0.226663073,-0.195509956,-0.124375006,-0.691976205,-0.663973888,0.695287152,-0.459482258,-1.171045551,0.745281897,-0.455611339
